1.921361259077011709e+03 1.503459144481704701e+00 7.464362913201678218e+00 8.921755688376917533e+03
1.709324973509878873e+03 1.822486806798652603e+00 7.475777097735390342e+00 8.921802488344945232e+03
1.699542018260861369e+03 1.828491245308322410e+00 7.470656323337500737e+00 8.922384180487331832e+03
1.869732661098544440e+03 1.522266744498717017e+00 7.464775435038031759e+00 8.922508475579437800e+03
1.659390869543915414e+03 1.957913904854272857e+00 7.450287141328191254e+00 8.922716017854756501e+03
1.884954612931908741e+03 1.582557899346617614e+00 7.456415623594193853e+00 8.922780390846497539e+03
1.580225672458763256e+03 2.123367561685272076e+00 7.461201892259852642e+00 8.923092290238153510e+03
1.605762928271362853e+03 1.974539817938694597e+00 7.466481745909102408e+00 8.923229834958241554e+03
1.801321435092598676e+03 1.633763147003566285e+00 7.452589136214499810e+00 8.923398834331459511e+03
1.744510571546815299e+03 1.724386391178763800e+00 7.474365824975119033e+00 8.923489637743021376e+03
1.536316918424919777e+03 2.250992554061095774e+00 7.453025627612502646e+00 8.924609207695020814e+03
1.995883052967112690e+03 1.183768530550371345e+00 7.491801942045884566e+00 8.924715098238171777e+03
1.903542653860715291e+03 1.520089461888075144e+00 7.448609108792036082e+00 8.924781366141354738e+03
1.818116124081869430e+03 1.579294560709686213e+00 7.471286822668054661e+00 8.924887050343346345e+03
1.859365293855331402e+03 1.552018484231310946e+00 7.470216984807279026e+00 8.925242281658049251e+03
1.787495185869790475e+03 1.597381618816542614e+00 7.440449795449604053e+00 8.925511207109675524e+03
1.821268428015949212e+03 1.626662665128012719e+00 7.454471083140876253e+00 8.925614498129107233e+03
1.628471949743156983e+03 2.027506267283338381e+00 7.471290255722231599e+00 8.925963240204608155e+03
1.613429234286507608e+03 2.085891769093318526e+00 7.466451806192230478e+00 8.926496547081596873e+03
1.851313181585016764e+03 1.489213656716807721e+00 7.459818067434941469e+00 8.927253359112983162e+03
1.930484730662053607e+03 1.429749416335702294e+00 7.457632308785297148e+00 8.927433724875252665e+03
1.959361649346803006e+03 1.352810048567257173e+00 7.478435111880982866e+00 8.927474170193407190e+03
1.579421161699481218e+03 2.124712435004229238e+00 7.436196120238642848e+00 8.927725632435351145e+03
1.957452014529093276e+03 1.358540126293650729e+00 7.460079972020418282e+00 8.927880194085188123e+03
1.617561493255139567e+03 2.050134207389282981e+00 7.473718763695316625e+00 8.928035902348876334e+03
1.927999133425457558e+03 1.445312940458333362e+00 7.428123263660414644e+00 8.928301237873050923e+03
1.933257307772000786e+03 1.387563635826899233e+00 7.456644877322112563e+00 8.928985395963327392e+03
1.529087146543511381e+03 2.233189982382702610e+00 7.449087492386230025e+00 8.929469094238589605e+03
1.732810137639522509e+03 1.773516730122165930e+00 7.449651742240435581e+00 8.929557879684416548e+03
1.599242184177373701e+03 1.988444852366335613e+00 7.463845695565615834e+00 8.929595623051427538e+03
1.981602905305259583e+03 1.324615864709818958e+00 7.470190300006737338e+00 8.929963973868238099e+03
1.903542653860715291e+03 1.520089461888075144e+00 7.448609108792036082e+00 8.930430077352282751e+03
1.506484108365746806e+03 2.292396778121713830e+00 7.423029966152274284e+00 8.930553304903471144e+03
1.573272572203095706e+03 2.056263877451744548e+00 7.481268624789065846e+00 8.931217713619129427e+03
